order_id,order_date,state,zone,category,brand_type,customer_gender,customer_age,base_price,discount_percent,final_price,units_sold,revenue,sales_event,competition_intensity,inventory_pressure
ORD0018629,2024-10-31,Gujarat,West,Footwear,Mass,Male,51,2051.77,23.18,1576.17,17,26794.89,Normal,Low,Low
ORD0018630,2024-10-31,West Bengal,East,Premium Lifestyle,Mass,Female,18,8123.09,46.58,4339.35,83,360166.05,Festival,High,High
ORD0018631,2024-10-31,Maharashtra,West,Electronics,Premium,Male,26,4761.53,10.57,4258.24,22,93681.28,Normal,Medium,Low
ORD0018632,2024-10-31,West Bengal,East,Grocery Essentials,Mass,Male,28,760.42,65.0,266.15,14,3726.1,Festival,High,Low
ORD0018633,2024-10-31,Madhya Pradesh,Central,Premium Lifestyle,Mass,Male,30,13638.21,39.88,8199.29,5,40996.45,Normal,Medium,High
ORD0018634,2024-10-31,Gujarat,West,Fashion,Mass,Male,34,1281.98,16.52,1070.2,29,31035.8,Festival,Low,Low
ORD0018635,2024-10-31,Telangana,South,Sports & Fitness,Mass,Female,28,6938.14,33.77,4595.13,16,73522.08,Festival,Medium,Low
ORD0018636,2024-10-31,Uttar Pradesh,North,Beauty & Personal Care,Premium,Male,50,1466.48,37.2,920.95,5,4604.75,Normal,Medium,High
ORD0018637,2024-10-31,Uttar Pradesh,North,Beauty & Personal Care,Mass,Female,20,419.85,35.85,269.33,43,11581.19,Normal,Low,Low
ORD0018638,2024-10-31,Odisha,East,Home & Living,Mass,Female,42,4978.82,42.65,2855.35,32,91371.2,Normal,Medium,Low
ORD0018639,2024-10-31,Delhi NCR,North,Footwear,Premium,Male,22,2887.65,41.5,1689.28,55,92910.4,Normal,High,Low
ORD0018640,2024-10-31,Uttar Pradesh,North,Premium Lifestyle,Mass,Female,43,12071.01,19.84,9676.12,4,38704.48,Normal,High,Low
ORD0018641,2024-10-31,Punjab,North,Sports & Fitness,Mass,Male,18,5999.41,58.66,2480.16,78,193452.48,Festival,Low,High
ORD0018642,2024-10-31,Madhya Pradesh,Central,Beauty & Personal Care,Premium,Female,33,1030.29,10.71,919.95,17,15639.15,Normal,High,Low
ORD0018643,2024-10-31,Karnataka,South,Home & Living,Mass,Female,39,5941.76,32.79,3993.46,58,231620.68,Festival,Low,High
ORD0018644,2024-10-31,Delhi NCR,North,Premium Lifestyle,Premium,Female,18,10442.15,16.4,8729.64,83,724560.12,Festival,Medium,Low
ORD0018645,2024-10-31,Karnataka,South,Footwear,Mass,Female,36,3143.47,49.0,1603.17,27,43285.59,Normal,Medium,Low
ORD0018646,2024-10-31,Gujarat,West,Footwear,Mass,Female,46,1332.43,38.14,824.24,53,43684.72,Festival,Low,Low
ORD0018647,2024-10-31,Haryana,North,Premium Lifestyle,Mass,Male,20,9140.61,56.08,4014.56,69,277004.64,Normal,High,Low
ORD0018648,2024-10-31,Delhi NCR,North,Sports & Fitness,Premium,Female,28,1382.98,11.93,1217.99,6,7307.94,Normal,High,Low
ORD0018649,2024-10-31,West Bengal,East,Electronics,Mass,Female,61,9760.15,21.52,7659.77,8,61278.16,Normal,Low,High
ORD0018650,2024-10-31,West Bengal,East,Home & Living,Premium,Female,32,3347.59,38.38,2062.78,39,80448.42,Normal,High,Low
ORD0018651,2024-10-31,Gujarat,West,Premium Lifestyle,Mass,Female,29,6981.05,30.58,4846.24,47,227773.28,Normal,Medium,Low
ORD0018652,2024-10-31,Odisha,East,Beauty & Personal Care,Premium,Female,35,1876.42,20.47,1492.32,4,5969.28,Normal,Medium,Low
ORD0018653,2024-10-31,Odisha,East,Home & Living,Mass,Male,19,5045.78,59.37,2050.1,14,28701.4,Normal,Medium,Low
ORD0018654,2024-10-31,Gujarat,West,Sports & Fitness,Mass,Female,18,6947.69,42.38,4003.26,40,160130.4,Normal,Medium,Low
ORD0018655,2024-10-31,Karnataka,South,Sports & Fitness,Mass,Male,24,3865.32,45.68,2099.64,16,33594.24,Normal,Medium,Low
ORD0018656,2024-10-31,Telangana,South,Beauty & Personal Care,Mass,Male,18,2357.27,50.89,1157.66,27,31256.82,Normal,Medium,Low
ORD0018657,2024-10-31,Karnataka,South,Home & Living,Mass,Male,49,1379.57,59.46,559.28,54,30201.12,Festival,High,High
ORD0018658,2024-10-31,Karnataka,South,Electronics,Mass,Female,26,9161.91,34.4,6010.21,52,312530.92,Festival,Medium,High
ORD0018659,2024-10-31,Telangana,South,Footwear,Mass,Female,33,4487.8,41.33,2632.99,24,63191.76,Normal,Medium,Low
ORD0018660,2024-10-31,Uttar Pradesh,North,Grocery Essentials,Mass,Female,44,637.59,31.45,437.07,21,9178.47,Normal,High,High
ORD0018661,2024-10-31,Haryana,North,Home & Living,Mass,Male,54,2887.64,56.83,1246.59,45,56096.55,Normal,High,Low
ORD0018662,2024-10-31,Delhi NCR,North,Footwear,Premium,Female,29,768.81,60.05,307.14,80,24571.2,Festival,High,High
ORD0018663,2024-10-31,Karnataka,South,Fashion,Mass,Male,58,1769.42,65.0,619.3,25,15482.5,Festival,Medium,Low
ORD0018664,2024-10-31,Odisha,East,Electronics,Mass,Male,27,9953.11,36.28,6342.12,51,323448.12,Festival,Medium,Low
ORD0018665,2024-10-31,Haryana,North,Beauty & Personal Care,Mass,Female,21,989.79,29.29,699.88,15,10498.2,Normal,High,Low
ORD0018666,2024-10-31,Uttar Pradesh,North,Footwear,Mass,Male,24,4946.15,31.8,3373.27,8,26986.16,Festival,Medium,Low
ORD0018667,2024-10-31,Delhi NCR,North,Sports & Fitness,Premium,Male,44,3559.38,46.22,1914.23,95,181851.85,Festival,Low,High
ORD0018668,2024-10-31,Haryana,North,Beauty & Personal Care,Mass,Female,58,1827.48,39.3,1109.28,33,36606.24,Normal,Low,High
ORD0018669,2024-10-31,Gujarat,West,Home & Living,Mass,Female,25,2839.53,24.05,2156.62,63,135867.06,Festival,Medium,Low
ORD0018670,2024-10-31,Madhya Pradesh,Central,Home & Living,Mass,Male,20,1511.0,37.08,950.72,14,13310.08,Normal,Medium,High
ORD0018671,2024-10-31,West Bengal,East,Home & Living,Premium,Female,36,5692.92,13.87,4903.31,3,14709.93,Normal,Medium,Low
ORD0018672,2024-10-31,Delhi NCR,North,Sports & Fitness,Mass,Male,46,2053.9,18.93,1665.1,13,21646.3,Normal,Low,Low
ORD0018673,2024-10-31,Chhattisgarh,Central,Sports & Fitness,Mass,Male,23,4354.0,27.95,3137.06,62,194497.72,Festival,Medium,Low
ORD0018674,2024-10-31,Kerala,South,Electronics,Mass,Male,19,8352.57,56.95,3595.78,124,445876.72,Festival,Low,Low
ORD0018675,2024-10-31,Punjab,North,Footwear,Mass,Male,20,2903.92,59.89,1164.76,73,85027.48,Normal,High,Low
ORD0018676,2024-10-31,Maharashtra,West,Electronics,Premium,Female,34,8690.55,30.73,6019.94,50,300997.0,Normal,Low,High
ORD0018677,2024-10-31,Odisha,East,Premium Lifestyle,Mass,Male,22,6043.12,25.11,4525.69,4,18102.76,Normal,Medium,Low
ORD0018678,2024-10-31,Karnataka,South,Footwear,Mass,Male,20,2971.72,23.98,2259.1,49,110695.9,Festival,Low,High
ORD0018679,2024-10-31,Punjab,North,Beauty & Personal Care,Mass,Male,28,2295.63,32.64,1546.34,24,37112.16,Normal,Medium,Low
ORD0018680,2024-10-31,Telangana,South,Beauty & Personal Care,Mass,Female,42,1792.33,61.53,689.51,7,4826.57,Normal,Medium,Low
ORD0018681,2024-10-31,Gujarat,West,Beauty & Personal Care,Premium,Female,33,1985.47,22.3,1542.71,10,15427.1,Normal,High,Low
ORD0018682,2024-10-31,Chhattisgarh,Central,Premium Lifestyle,Mass,Female,30,8646.77,57.11,3708.6,16,59337.6,Normal,Low,Low
ORD0018683,2024-10-31,Telangana,South,Fashion,Mass,Female,57,2413.05,53.88,1112.9,43,47854.7,Normal,Low,Low
ORD0018684,2024-10-31,Telangana,South,Sports & Fitness,Mass,Male,18,4508.57,49.78,2264.2,32,72454.4,Normal,Medium,Low
ORD0018685,2024-10-31,West Bengal,East,Sports & Fitness,Mass,Male,52,6067.73,28.03,4366.95,14,61137.3,Festival,Medium,High
ORD0018686,2024-10-31,Delhi NCR,North,Home & Living,Premium,Male,49,902.91,30.34,628.97,25,15724.25,Normal,High,High
ORD0018687,2024-10-31,West Bengal,East,Premium Lifestyle,Mass,Male,18,8779.38,51.17,4286.97,49,210061.53,Normal,Low,Low
ORD0018688,2024-10-31,Chhattisgarh,Central,Electronics,Mass,Male,29,8301.36,24.31,6283.3,12,75399.6,Normal,Medium,Low
ORD0018689,2024-10-31,Chhattisgarh,Central,Home & Living,Mass,Male,43,4524.47,39.16,2752.69,34,93591.46,Normal,Medium,Low
ORD0018690,2024-10-31,Chhattisgarh,Central,Beauty & Personal Care,Mass,Female,28,1330.0,36.77,840.96,27,22705.92,Normal,High,Low
ORD0018691,2024-10-31,Odisha,East,Premium Lifestyle,Premium,Female,54,11177.91,15.71,9421.86,9,84796.74,Normal,Low,Low
ORD0018692,2024-10-31,Delhi NCR,North,Sports & Fitness,Premium,Female,20,1087.06,21.63,851.93,51,43448.43,Normal,Low,Low
ORD0018693,2024-10-31,Gujarat,West,Footwear,Mass,Male,29,1564.74,50.88,768.6,18,13834.8,Normal,High,Low
ORD0018694,2024-10-31,Gujarat,West,Sports & Fitness,Premium,Male,22,4906.58,42.66,2813.43,58,163178.94,Normal,High,High
ORD0018695,2024-10-31,Gujarat,West,Fashion,Mass,Male,44,3444.83,21.41,2707.29,9,24365.61,Normal,High,Low
ORD0018696,2024-10-31,Gujarat,West,Fashion,Mass,Female,20,2587.68,49.71,1301.34,15,19520.1,Festival,High,High
ORD0018697,2024-10-31,Odisha,East,Beauty & Personal Care,Mass,Female,35,1591.35,65.0,556.97,33,18380.01,Festival,Low,Low
ORD0018698,2024-10-31,Haryana,North,Electronics,Premium,Male,36,5524.28,13.86,4758.61,30,142758.3,Normal,High,Low
ORD0018699,2024-10-31,Kerala,South,Grocery Essentials,Mass,Male,32,687.75,33.94,454.33,10,4543.3,Normal,Medium,Low
ORD0018700,2024-10-31,Punjab,North,Sports & Fitness,Mass,Male,40,1144.39,35.58,737.22,5,3686.1,Normal,High,Low
ORD0018701,2024-11-30,West Bengal,East,Fashion,Mass,Female,46,2451.33,60.27,973.91,35,34086.85,Normal,Medium,Low
ORD0018702,2024-11-30,Tamil Nadu,South,Grocery Essentials,Mass,Female,24,108.66,20.07,86.85,44,3821.4,Normal,Medium,High
ORD0018703,2024-11-30,Uttar Pradesh,North,Fashion,Premium,Female,55,3612.23,23.92,2748.18,25,68704.5,Normal,High,High
ORD0018704,2024-11-30,Chhattisgarh,Central,Beauty & Personal Care,Mass,Female,27,935.78,50.65,461.81,13,6003.53,Normal,Low,High
ORD0018705,2024-11-30,Chhattisgarh,Central,Home & Living,Mass,Male,25,2954.08,30.66,2048.36,22,45063.92,Normal,Low,High
ORD0018706,2024-11-30,Madhya Pradesh,Central,Sports & Fitness,Premium,Male,42,5121.7,32.02,3481.73,47,163641.31,Festival,High,Low
ORD0018707,2024-11-30,Odisha,East,Fashion,Premium,Female,39,2657.74,43.09,1512.52,34,51425.68,Normal,High,High
ORD0018708,2024-11-30,Karnataka,South,Grocery Essentials,Premium,Male,26,255.17,18.33,208.4,10,2084.0,Normal,Low,High
ORD0018709,2024-11-30,Madhya Pradesh,Central,Premium Lifestyle,Mass,Female,23,14014.87,55.2,6278.66,10,62786.6,Normal,Medium,High
ORD0018710,2024-11-30,Telangana,South,Home & Living,Mass,Male,20,5355.32,60.75,2101.96,16,33631.36,Normal,High,Low
ORD0018711,2024-11-30,Madhya Pradesh,Central,Home & Living,Mass,Female,21,4316.25,24.66,3251.86,40,130074.4,Normal,Medium,Low
ORD0018712,2024-11-30,Tamil Nadu,South,Home & Living,Mass,Male,51,3212.9,56.58,1395.04,45,62776.8,Normal,Low,Low
ORD0018713,2024-11-30,Madhya Pradesh,Central,Home & Living,Premium,Female,52,5753.87,27.12,4193.42,11,46127.62,Normal,Low,Low
ORD0018714,2024-11-30,Haryana,North,Beauty & Personal Care,Mass,Female,34,1081.22,25.88,801.4,15,12021.0,Normal,Low,Low
ORD0018715,2024-11-30,West Bengal,East,Grocery Essentials,Mass,Male,40,535.11,34.05,352.91,5,1764.55,Normal,Medium,Low
ORD0018716,2024-11-30,Odisha,East,Sports & Fitness,Premium,Male,19,6959.53,33.5,4628.09,24,111074.16,Normal,Low,Low
ORD0018717,2024-11-30,West Bengal,East,Grocery Essentials,Mass,Male,40,367.9,27.33,267.35,6,1604.1,Festival,Low,Low
ORD0018718,2024-11-30,Telangana,South,Sports & Fitness,Mass,Male,34,1362.93,65.0,477.03,74,35300.22,Festival,High,Low
ORD0018719,2024-11-30,Kerala,South,Home & Living,Mass,Female,36,3339.17,57.4,1422.49,17,24182.33,Normal,Medium,Low
ORD0018720,2024-11-30,Madhya Pradesh,Central,Electronics,Premium,Male,28,6907.47,29.51,4869.08,37,180155.96,Normal,Medium,Low
ORD0018721,2024-11-30,Chhattisgarh,Central,Beauty & Personal Care,Mass,Male,60,2034.77,40.88,1202.96,6,7217.76,Festival,Low,Low
ORD0018722,2024-11-30,Odisha,East,Footwear,Mass,Male,61,3129.18,15.94,2630.39,8,21043.12,Normal,Medium,Low
ORD0018723,2024-11-30,Tamil Nadu,South,Footwear,Mass,Male,43,3246.1,20.38,2584.54,15,38768.1,Normal,Low,Low
ORD0018724,2024-11-30,Uttar Pradesh,North,Home & Living,Premium,Male,64,3003.21,20.42,2389.95,16,38239.2,Normal,Low,Low
ORD0018725,2024-11-30,Karnataka,South,Beauty & Personal Care,Mass,Male,43,610.08,24.38,461.34,31,14301.54,Festival,Medium,Low
ORD0018726,2024-11-30,Delhi NCR,North,Home & Living,Premium,Female,45,2737.4,17.85,2248.77,32,71960.64,Normal,Low,High
ORD0018727,2024-11-30,West Bengal,East,Fashion,Mass,Male,18,761.82,65.0,266.64,35,9332.4,Festival,Medium,High
ORD0018728,2024-11-30,Delhi NCR,North,Footwear,Mass,Female,29,1186.89,63.24,436.3,72,31413.6,Normal,Medium,Low
ORD0018729,2024-11-30,Chhattisgarh,Central,Electronics,Mass,Female,34,9508.08,41.44,5567.93,10,55679.3,Normal,Low,Low
ORD0018730,2024-11-30,Odisha,East,Electronics,Mass,Male,48,7612.02,37.78,4736.2,27,127877.4,Normal,Low,Low
ORD0018731,2024-11-30,Haryana,North,Beauty & Personal Care,Mass,Female,29,1707.77,24.01,1297.73,28,36336.44,Normal,Low,Low
ORD0018732,2024-11-30,Punjab,North,Home & Living,Premium,Female,24,5738.84,48.72,2942.88,53,155972.64,Normal,High,High
ORD0018733,2024-11-30,Tamil Nadu,South,Premium Lifestyle,Mass,Female,24,11906.74,58.03,4997.26,105,524712.3,Festival,Medium,Low
ORD0018734,2024-11-30,Tamil Nadu,South,Grocery Essentials,Mass,Female,36,543.16,30.54,377.28,29,10941.12,Normal,Low,Low
ORD0018735,2024-11-30,Telangana,South,Beauty & Personal Care,Mass,Female,49,1593.66,50.85,783.28,47,36814.16,Normal,Medium,Low
ORD0018736,2024-11-30,West Bengal,East,Sports & Fitness,Premium,Female,49,6659.68,32.52,4493.95,29,130324.55,Normal,Medium,High
ORD0018737,2024-11-30,Chhattisgarh,Central,Beauty & Personal Care,Mass,Male,21,449.98,40.76,266.57,18,4798.26,Normal,High,High
ORD0018738,2024-11-30,Delhi NCR,North,Footwear,Mass,Female,34,4220.38,40.56,2508.59,18,45154.62,Normal,High,Low
ORD0018739,2024-11-30,Telangana,South,Footwear,Mass,Male,37,4904.18,61.49,1888.6,15,28329.0,Normal,Medium,Low
ORD0018740,2024-11-30,Telangana,South,Electronics,Mass,Female,34,6472.96,43.72,3642.98,78,284152.44,Festival,Medium,Low
ORD0018741,2024-11-30,Maharashtra,West,Grocery Essentials,Mass,Female,18,670.81,27.15,488.69,15,7330.35,Normal,Medium,Low
ORD0018742,2024-11-30,Tamil Nadu,South,Fashion,Premium,Male,42,3464.14,36.01,2216.7,44,97534.8,Normal,Medium,Low
ORD0018743,2024-11-30,Punjab,North,Sports & Fitness,Mass,Female,44,6549.8,34.44,4294.05,24,103057.2,Normal,High,Low
ORD0018744,2024-11-30,Haryana,North,Grocery Essentials,Mass,Male,25,244.31,37.43,152.86,38,5808.68,Normal,Medium,Low
ORD0018745,2024-11-30,Punjab,North,Sports & Fitness,Mass,Female,36,5069.5,51.94,2436.4,62,151056.8,Festival,Low,High
ORD0018746,2024-11-30,Uttar Pradesh,North,Fashion,Mass,Female,31,3797.04,65.0,1328.96,19,25250.24,Normal,Medium,High
ORD0018747,2024-11-30,Karnataka,South,Beauty & Personal Care,Mass,Female,25,1442.67,37.79,897.49,21,18847.29,Normal,High,High
ORD0018748,2024-11-30,Gujarat,West,Sports & Fitness,Mass,Female,27,4342.57,26.17,3206.12,7,22442.84,Normal,Medium,High
ORD0018749,2024-11-30,Telangana,South,Premium Lifestyle,Mass,Male,53,7485.57,53.26,3498.76,17,59478.92,Normal,High,High
ORD0018750,2024-11-30,Karnataka,South,Sports & Fitness,Mass,Male,36,4010.37,59.51,1623.8,50,81190.0,Normal,High,High
ORD0018751,2024-11-30,Gujarat,West,Beauty & Personal Care,Mass,Male,35,1921.67,12.93,1673.2,18,30117.6,Normal,Medium,Low
ORD0018752,2024-11-30,Haryana,North,Fashion,Premium,Male,25,2161.84,13.58,1868.26,22,41101.72,Normal,Medium,Low
ORD0018753,2024-11-30,Punjab,North,Electronics,Mass,Male,33,6836.02,65.0,2392.61,60,143556.6,Festival,Medium,High
ORD0018754,2024-11-30,Telangana,South,Footwear,Mass,Male,22,3682.5,52.19,1760.6,12,21127.2,Normal,Low,Low
ORD0018755,2024-11-30,Chhattisgarh,Central,Electronics,Premium,Male,21,4057.86,26.45,2984.56,7,20891.92,Festival,Medium,Low
ORD0018756,2024-11-30,Karnataka,South,Grocery Essentials,Mass,Male,29,647.46,24.46,489.09,22,10759.98,Normal,Low,Low
ORD0018757,2024-11-30,Chhattisgarh,Central,Home & Living,Mass,Male,18,3684.07,33.29,2457.64,10,24576.4,Normal,Medium,Low
ORD0018758,2024-11-30,Madhya Pradesh,Central,Grocery Essentials,Mass,Female,26,546.46,32.95,366.4,16,5862.4,Normal,Low,High
ORD0018759,2024-11-30,West Bengal,East,Beauty & Personal Care,Mass,Male,22,819.25,58.02,343.92,32,11005.44,Festival,Medium,High
ORD0018760,2024-11-30,Tamil Nadu,South,Home & Living,Mass,Male,30,1021.56,16.55,852.49,38,32394.62,Normal,Low,Low
ORD0018761,2024-11-30,Uttar Pradesh,North,Footwear,Mass,Female,28,731.74,64.53,259.55,39,10122.45,Normal,High,Low
ORD0018762,2024-11-30,Haryana,North,Premium Lifestyle,Premium,Female,33,11677.86,48.65,5996.58,52,311822.16,Festival,High,Low
ORD0018763,2024-11-30,Tamil Nadu,South,Grocery Essentials,Mass,Female,30,149.78,45.12,82.2,20,1644.0,Normal,Medium,High
ORD0018764,2024-11-30,Gujarat,West,Beauty & Personal Care,Premium,Female,54,1907.84,15.88,1604.88,32,51356.16,Normal,Medium,Low
ORD0018765,2024-11-30,Punjab,North,Footwear,Mass,Male,22,4005.01,56.66,1735.77,77,133654.29,Normal,Medium,High
ORD0018766,2024-11-30,Chhattisgarh,Central,Home & Living,Mass,Female,20,4688.7,65.0,1641.04,63,103385.52,Normal,High,Low
ORD0018767,2024-11-30,Karnataka,South,Home & Living,Premium,Female,30,5715.19,13.29,4955.64,28,138757.92,Normal,High,Low
ORD0018768,2024-11-30,Karnataka,South,Premium Lifestyle,Mass,Female,51,13280.05,24.34,10047.69,41,411955.29,Normal,Low,Low
ORD0018769,2024-11-30,Chhattisgarh,Central,Home & Living,Mass,Female,21,5768.97,59.34,2345.66,87,204072.42,Festival,High,Low
ORD0018770,2024-11-30,Telangana,South,Fashion,Premium,Male,51,1360.99,15.42,1151.13,23,26475.99,Normal,Low,Low
ORD0018771,2024-11-30,Gujarat,West,Electronics,Mass,Male,21,8850.19,42.56,5083.55,32,162673.6,Normal,Medium,Low
ORD0018772,2024-11-30,Madhya Pradesh,Central,Beauty & Personal Care,Mass,Male,49,1714.84,53.8,792.26,36,28521.36,Normal,High,Low
ORD0018773,2024-11-30,West Bengal,East,Beauty & Personal Care,Premium,Male,20,898.04,32.11,609.68,16,9754.88,Normal,Medium,High
ORD0018774,2024-11-30,Maharashtra,West,Premium Lifestyle,Premium,Female,54,4362.96,27.25,3174.05,34,107917.7,Festival,Low,Low
ORD0018775,2024-11-30,Chhattisgarh,Central,Grocery Essentials,Mass,Female,28,711.65,52.42,338.6,18,6094.8,Festival,Medium,Low
ORD0018776,2024-11-30,Gujarat,West,Electronics,Mass,Male,41,3212.24,39.11,1955.93,43,84104.99,Normal,Medium,Low
ORD0018777,2024-11-30,Punjab,North,Premium Lifestyle,Mass,Female,20,4544.6,21.22,3580.24,16,57283.84,Festival,Medium,Low
ORD0018778,2024-11-30,Delhi NCR,North,Footwear,Premium,Male,18,3399.71,56.21,1488.73,86,128030.78,Festival,High,High
ORD0018779,2024-11-30,Karnataka,South,Home & Living,Mass,Female,23,1948.76,20.62,1546.93,40,61877.2,Normal,Low,Low
ORD0018780,2024-11-30,Madhya Pradesh,Central,Premium Lifestyle,Mass,Female,38,9013.79,58.66,3726.3,28,104336.4,Normal,Medium,Low
ORD0018781,2024-11-30,Karnataka,South,Beauty & Personal Care,Mass,Female,38,678.43,65.0,237.45,18,4274.1,Festival,Medium,High
ORD0018782,2024-11-30,Punjab,North,Sports & Fitness,Mass,Male,33,3765.83,65.0,1318.04,46,60629.84,Festival,Medium,High
ORD0018783,2024-11-30,Gujarat,West,Fashion,Mass,Male,34,2263.34,39.14,1377.47,53,73005.91,Normal,High,Low
ORD0018784,2024-11-30,Delhi NCR,North,Premium Lifestyle,Mass,Female,26,9166.1,52.41,4362.15,83,362058.45,Festival,High,Low
ORD0018785,2024-11-30,Karnataka,South,Footwear,Mass,Male,47,1135.17,52.78,536.03,34,18225.02,Normal,Medium,High
ORD0018786,2024-11-30,Karnataka,South,Home & Living,Premium,Female,18,863.6,27.85,623.09,27,16823.43,Normal,High,High
ORD0018787,2024-11-30,Haryana,North,Grocery Essentials,Mass,Female,43,250.1,59.84,100.44,14,1406.16,Normal,High,Low
ORD0018788,2024-11-30,Kerala,South,Sports & Fitness,Mass,Female,45,6613.61,65.0,2314.76,49,113423.24,Normal,Low,High
ORD0018789,2024-11-30,Odisha,East,Electronics,Mass,Female,25,7376.88,61.53,2837.89,61,173111.29,Festival,Low,Low
ORD0018790,2024-11-30,Karnataka,South,Grocery Essentials,Mass,Male,18,395.54,27.5,286.77,55,15772.35,Normal,Low,Low
ORD0018791,2024-11-30,Uttar Pradesh,North,Grocery Essentials,Mass,Female,23,358.15,36.97,225.74,23,5192.02,Normal,Medium,Low
ORD0018792,2024-11-30,Uttar Pradesh,North,Sports & Fitness,Mass,Male,26,5246.76,58.99,2151.7,10,21517.0,Normal,Medium,Low
ORD0018793,2024-11-30,Kerala,South,Electronics,Mass,Female,34,11323.0,31.81,7721.15,35,270240.25,Normal,Medium,Low
ORD0018794,2024-11-30,Punjab,North,Premium Lifestyle,Mass,Female,43,10003.29,45.07,5494.81,42,230782.02,Normal,Low,High
ORD0018795,2024-11-30,Maharashtra,West,Footwear,Mass,Female,47,2941.05,29.02,2087.56,23,48013.88,Normal,Low,Low
ORD0018796,2024-11-30,Telangana,South,Beauty & Personal Care,Mass,Female,26,2192.98,43.12,1247.37,34,42410.58,Normal,Low,High
ORD0018797,2024-11-30,Uttar Pradesh,North,Grocery Essentials,Mass,Female,33,680.46,65.0,238.16,17,4048.72,Festival,Medium,High
ORD0018798,2024-11-30,Gujarat,West,Electronics,Mass,Male,19,8866.89,57.93,3730.3,82,305884.6,Normal,Medium,Low
ORD0018799,2024-11-30,Kerala,South,Sports & Fitness,Mass,Male,25,1262.95,29.79,886.72,29,25714.88,Normal,Medium,Low
ORD0018800,2024-11-30,Gujarat,West,Grocery Essentials,Mass,Female,22,534.37,10.71,477.14,34,16222.76,Normal,Medium,Low
ORD0018801,2024-11-30,Delhi NCR,North,Sports & Fitness,Mass,Male,18,4291.85,47.24,2264.38,24,54345.12,Normal,High,Low
ORD0018802,2024-11-30,West Bengal,East,Home & Living,Mass,Female,29,3727.97,43.5,2106.3,19,40019.7,Normal,Low,Low
ORD0018803,2024-11-30,Chhattisgarh,Central,Fashion,Mass,Male,33,698.15,11.69,616.54,8,4932.32,Normal,Medium,Low
ORD0018804,2024-11-30,Gujarat,West,Premium Lifestyle,Mass,Female,21,10850.0,45.03,5964.24,24,143141.76,Normal,Low,Low
ORD0018805,2024-11-30,Haryana,North,Fashion,Mass,Female,42,3590.06,42.58,2061.41,12,24736.92,Festival,Low,High
ORD0018806,2024-11-30,Kerala,South,Fashion,Premium,Male,55,3355.33,31.97,2282.63,28,63913.64,Normal,Low,High
ORD0018807,2024-11-30,Uttar Pradesh,North,Footwear,Premium,Female,53,1329.26,38.27,820.55,26,21334.3,Normal,Medium,Low
ORD0018808,2024-11-30,Punjab,North,Fashion,Mass,Male,33,1678.71,57.53,712.95,21,14971.95,Festival,Medium,High
ORD0018809,2024-11-30,Punjab,North,Electronics,Mass,Female,28,7934.3,20.06,6342.68,30,190280.4,Normal,High,Low
ORD0018810,2024-11-30,Karnataka,South,Electronics,Mass,Female,32,10772.67,65.0,3770.43,59,222455.37,Normal,High,Low
ORD0018811,2024-11-30,Odisha,East,Sports & Fitness,Mass,Female,53,5709.36,43.85,3205.81,11,35263.91,Festival,High,Low
ORD0018812,2024-11-30,Punjab,North,Grocery Essentials,Mass,Female,24,700.03,38.77,428.63,28,12001.64,Normal,Medium,High
ORD0018813,2024-11-30,Delhi NCR,North,Home & Living,Mass,Male,18,2898.69,62.12,1098.02,36,39528.72,Normal,Medium,Low
ORD0018814,2024-11-30,Kerala,South,Footwear,Mass,Male,21,3580.76,25.09,2682.35,31,83152.85,Festival,Low,Low
ORD0018815,2024-11-30,Kerala,South,Electronics,Premium,Male,29,7158.3,43.37,4053.75,81,328353.75,Festival,Low,Low
ORD0018816,2024-11-30,Karnataka,South,Beauty & Personal Care,Mass,Female,43,1831.36,14.87,1559.04,9,14031.36,Normal,Medium,Low
ORD0018817,2024-11-30,Madhya Pradesh,Central,Electronics,Premium,Male,21,4474.09,13.83,3855.32,14,53974.48,Normal,High,Low
ORD0018818,2024-11-30,Uttar Pradesh,North,Sports & Fitness,Mass,Male,21,3672.86,47.57,1925.68,39,75101.52,Normal,Medium,Low
ORD0018819,2024-11-30,Madhya Pradesh,Central,Electronics,Mass,Female,38,5742.74,37.43,3593.23,25,89830.75,Normal,High,Low
ORD0018820,2024-11-30,Karnataka,South,Beauty & Personal Care,Premium,Female,61,447.97,33.41,298.3,40,11932.0,Normal,High,High
ORD0018821,2024-11-30,Gujarat,West,Grocery Essentials,Mass,Male,31,270.6,39.97,162.44,44,7147.36,Normal,Low,High
ORD0018822,2024-11-30,Gujarat,West,Fashion,Premium,Female,32,969.11,12.52,847.78,37,31367.86,Normal,Low,Low
ORD0018823,2024-11-30,Gujarat,West,Sports & Fitness,Mass,Male,31,3185.23,33.73,2110.85,13,27441.05,Normal,Medium,High
ORD0018824,2024-11-30,Delhi NCR,North,Footwear,Mass,Male,32,3112.9,36.45,1978.25,56,110782.0,Normal,Low,High
ORD0018825,2024-11-30,Delhi NCR,North,Grocery Essentials,Premium,Male,28,754.4,51.12,368.75,43,15856.25,Festival,High,High
ORD0018826,2024-11-30,Odisha,East,Sports & Fitness,Mass,Female,21,5026.95,55.43,2240.51,36,80658.36,Normal,High,High
ORD0018827,2024-11-30,Maharashtra,West,Footwear,Mass,Female,32,1863.89,19.26,1504.9,14,21068.6,Normal,Medium,Low
